img_loc,NORMAL,DRUSEN,CNV,DME
data/images/CNV-1188386-263.jpeg,0.00011955239,0.0033432185,0.9959442,0.0005929787
data/images/CNV-1188386-123.jpeg,2.4561214e-05,0.0001046214,0.9997689,0.00010193698
data/images/CNV-1188386-124.jpeg,0.00014541122,0.00028594487,0.99621284,0.0033558642
data/images/CNV-1188386-319.jpeg,7.9227386e-05,0.0009390651,0.9975522,0.0014294971
data/images/CNV-1188386-138.jpeg,0.00011496054,0.0013048265,0.9982461,0.0003341963
data/images/CNV-1188386-26.jpeg,1.5655478e-05,0.00016485386,0.999345,0.00047449506
data/images/CNV-1188386-14.jpeg,3.4489298e-05,0.0001169852,0.9964908,0.0033577676
data/images/CNV-1188386-140.jpeg,6.151781e-06,7.6323624e-05,0.99965465,0.00026292092
data/images/CNV-1188386-262.jpeg,0.00011955239,0.0033432185,0.9959442,0.0005929787
data/images/CNV-1188386-348.jpeg,0.0005598043,0.00044461963,0.99742115,0.0015744363
data/images/CNV-1188386-349.jpeg,0.0005598043,0.00044461963,0.99742115,0.0015744363
data/images/CNV-1188386-120.jpeg,3.839168e-05,0.00049247855,0.99882156,0.00064754504
data/images/CNV-1188386-121.jpeg,2.4561214e-05,0.0001046214,0.9997689,0.00010193698
data/images/CNV-1188386-122.jpeg,2.4561214e-05,0.0001046214,0.9997689,0.00010193698
data/images/CNV-1188386-28.jpeg,6.1967905e-05,0.00021424737,0.9992605,0.00046323842
data/images/CNV-1188386-280.jpeg,3.3361675e-06,0.00038973967,0.99958843,1.8522716e-05
data/images/CNV-1188386-258.jpeg,3.1931748e-05,0.0005481867,0.9992162,0.00020371783
data/images/CNV-1188386-259.jpeg,2.9521781e-05,0.0005038165,0.9993789,8.769173e-05
data/images/CNV-1188386-283.jpeg,0.00016232561,0.00555617,0.99326223,0.0010192298
data/images/CNV-1188386-284.jpeg,0.00016232561,0.00555617,0.99326223,0.0010192298
data/images/CNV-1188386-285.jpeg,8.817797e-06,0.00076398987,0.99914885,7.832199e-05
data/images/CNV-1188386-13.jpeg,3.4489298e-05,0.0001169852,0.9964908,0.0033577676
data/images/CNV-1188386-287.jpeg,8.817797e-06,0.00076398987,0.99914885,7.832199e-05
data/images/CNV-1188386-288.jpeg,0.0003360439,0.0048761177,0.9944254,0.0003623543
data/images/CNV-1188386-131.jpeg,5.074274e-05,0.00028292177,0.9968754,0.0027908736
data/images/CNV-1188386-29.jpeg,6.1967905e-05,0.00021424737,0.9992605,0.00046323842
data/images/CNV-1188386-254.jpeg,0.002032034,0.061397493,0.9274306,0.009139817
data/images/CNV-1188386-255.jpeg,0.002032034,0.061397493,0.9274306,0.009139817
data/images/CNV-1188386-256.jpeg,3.1931748e-05,0.0005481867,0.9992162,0.00020371783
data/images/CNV-1188386-257.jpeg,3.1931748e-05,0.0005481867,0.9992162,0.00020371783
data/images/CNV-1188386-282.jpeg,0.00016232561,0.00555617,0.99326223,0.0010192298
data/images/CNV-1188386-295.jpeg,8.797897e-06,5.8741174e-05,0.99971586,0.00021648894
data/images/CNV-1188386-296.jpeg,7.418766e-05,0.00024064601,0.99896705,0.0007181195
data/images/CNV-1188386-260.jpeg,2.9521781e-05,0.0005038165,0.9993789,8.769173e-05
data/images/CNV-1188386-286.jpeg,8.817797e-06,0.00076398987,0.99914885,7.832199e-05
data/images/CNV-1188386-299.jpeg,1.6653577e-05,0.00020933346,0.9997048,6.9278234e-05
data/images/CNV-1188386-3.jpeg,4.7282056e-06,0.0001942333,0.99904686,0.0007540665
data/images/CNV-1188386-289.jpeg,0.0003360439,0.0048761177,0.9944254,0.0003623543
data/images/CNV-1188386-12.jpeg,3.4489298e-05,0.0001169852,0.9964908,0.0033577676
data/images/CNV-1188386-339.jpeg,0.0001287846,0.010332719,0.9888931,0.00064538984
data/images/CNV-1188386-34.jpeg,0.00024641427,0.0005443429,0.99763966,0.0015695882
data/images/CNV-1188386-340.jpeg,6.695114e-06,7.0821705e-05,0.9997936,0.00012901005
data/images/CNV-1188386-341.jpeg,6.695114e-06,7.0821705e-05,0.9997936,0.00012901005
data/images/CNV-1188386-294.jpeg,8.797897e-06,5.8741174e-05,0.99971586,0.00021648894
data/images/CNV-1188386-343.jpeg,1.8184595e-05,0.0001548956,0.9996513,0.00017569239
data/images/CNV-1188386-344.jpeg,1.8184595e-05,0.0001548956,0.9996513,0.00017569239
data/images/CNV-1188386-345.jpeg,2.8902368e-05,0.0002419917,0.99944764,0.0002814503
data/images/CNV-1188386-346.jpeg,2.8902368e-05,0.0002419917,0.99944764,0.0002814503
data/images/CNV-1188386-347.jpeg,2.8902368e-05,0.0002419917,0.99944764,0.0002814503
data/images/CNV-1188386-275.jpeg,1.6258302e-05,0.0005666285,0.99932516,9.2013855e-05
data/images/CNV-1188386-276.jpeg,1.6258302e-05,0.0005666285,0.99932516,9.2013855e-05
data/images/CNV-1188386-277.jpeg,7.811422e-05,0.0020517402,0.99768233,0.00018784343
data/images/CNV-1188386-278.jpeg,7.811422e-05,0.0020517402,0.99768233,0.00018784343
data/images/CNV-1188386-279.jpeg,7.811422e-05,0.0020517402,0.99768233,0.00018784343
data/images/CNV-1188386-315.jpeg,8.283083e-06,0.00029053795,0.99966776,3.33505e-05
data/images/CNV-1188386-316.jpeg,8.283083e-06,0.00029053795,0.99966776,3.33505e-05
data/images/CNV-1188386-318.jpeg,1.9139702e-06,4.4676017e-05,0.9999347,1.865511e-05
data/images/CNV-1188386-1.jpeg,5.4494026e-06,0.00016300756,0.9997521,7.948597e-05
data/images/CNV-1188386-10.jpeg,4.800731e-05,0.00026908162,0.99855846,0.001124397
data/images/CNV-1188386-100.jpeg,4.679401e-05,0.0010105585,0.99849415,0.0004484473
data/images/CNV-1188386-101.jpeg,4.679401e-05,0.0010105585,0.99849415,0.0004484473
data/images/CNV-1188386-102.jpeg,4.679401e-05,0.0010105585,0.99849415,0.0004484473
data/images/CNV-1188386-103.jpeg,4.4723245e-05,0.00029793,0.99934727,0.00031010414
data/images/CNV-1188386-104.jpeg,4.4723245e-05,0.00029793,0.99934727,0.00031010414
data/images/CNV-1188386-105.jpeg,4.4723245e-05,0.00029793,0.99934727,0.00031010414
data/images/CNV-1188386-106.jpeg,4.079052e-05,0.00025501175,0.99945706,0.00024714397
data/images/CNV-1188386-326.jpeg,2.1126636e-05,0.00016449511,0.9996792,0.00013510445
data/images/CNV-1188386-327.jpeg,2.1126636e-05,0.00016449511,0.9996792,0.00013510445
data/images/CNV-1188386-328.jpeg,2.6191534e-05,0.00032137567,0.9995054,0.00014702792
data/images/CNV-1188386-329.jpeg,2.6191534e-05,0.00032137567,0.9995054,0.00014702792
data/images/CNV-1188386-33.jpeg,0.00016691929,0.00021954313,0.9982028,0.0014106635
data/images/CNV-1188386-330.jpeg,2.6191534e-05,0.00032137567,0.9995054,0.00014702792
data/images/CNV-1188386-331.jpeg,0.00036594976,0.009848042,0.9884608,0.0013252256
data/images/CNV-1188386-297.jpeg,7.418766e-05,0.00024064601,0.99896705,0.0007181195
data/images/CNV-1188386-261.jpeg,2.9521781e-05,0.0005038165,0.9993789,8.769173e-05
data/images/CNV-1188386-116.jpeg,8.927137e-05,0.00090133725,0.9974911,0.0015182351
data/images/CNV-1188386-117.jpeg,0.00013250629,0.0008617121,0.9981652,0.0008406323
data/images/CNV-1188386-118.jpeg,0.00013250629,0.0008617121,0.9981652,0.0008406323
data/images/CNV-1188386-446.jpeg,8.753336e-06,0.00033423782,0.9996344,2.2677463e-05
data/images/CNV-1188386-119.jpeg,3.839168e-05,0.00049247855,0.99882156,0.00064754504
data/images/CNV-1188386-448.jpeg,5.1325882e-05,0.00025239837,0.9995901,0.000106203646
data/images/CNV-1188386-449.jpeg,5.1325882e-05,0.00025239837,0.9995901,0.000106203646
data/images/CNV-1188386-45.jpeg,1.2683212e-05,0.00017919019,0.99963486,0.00017330184
data/images/CNV-1188386-342.jpeg,1.8184595e-05,0.0001548956,0.9996513,0.00017569239
data/images/CNV-1188386-270.jpeg,1.2156512e-05,4.9132515e-05,0.999845,9.363732e-05
data/images/CNV-1188386-271.jpeg,6.122989e-06,4.548217e-05,0.99993014,1.8187273e-05
data/images/CNV-1188386-272.jpeg,6.122989e-06,4.548217e-05,0.99993014,1.8187273e-05
data/images/CNV-1188386-273.jpeg,6.122989e-06,4.548217e-05,0.99993014,1.8187273e-05
data/images/CNV-1188386-274.jpeg,1.6258302e-05,0.0005666285,0.99932516,9.2013855e-05
data/images/CNV-1188386-128.jpeg,8.7315375e-06,6.205163e-05,0.9998417,8.7531014e-05
data/images/CNV-1188386-129.jpeg,8.7315375e-06,6.205163e-05,0.9998417,8.7531014e-05
data/images/CNV-1188386-458.jpeg,7.039084e-05,0.00025730618,0.9989969,0.0006753403
data/images/CNV-1188386-35.jpeg,0.00024641427,0.0005443429,0.99763966,0.0015695882
data/images/CNV-1188386-132.jpeg,5.074274e-05,0.00028292177,0.9968754,0.0027908736
data/images/CNV-1188386-133.jpeg,0.00047087314,0.009950296,0.9863424,0.0032364074
data/images/CNV-1188386-134.jpeg,0.00047087314,0.009950296,0.9863424,0.0032364074
data/images/CNV-1188386-317.jpeg,1.9139702e-06,4.4676017e-05,0.9999347,1.865511e-05
data/images/CNV-1188386-136.jpeg,0.00011496054,0.0013048265,0.9982461,0.0003341963
data/images/CNV-1188386-137.jpeg,0.00011496054,0.0013048265,0.9982461,0.0003341963
data/images/CNV-1188386-465.jpeg,1.18987655e-05,0.00016031532,0.999777,5.0713214e-05
data/images/CNV-1188386-466.jpeg,1.18987655e-05,0.00016031532,0.999777,5.0713214e-05
data/images/CNV-1188386-467.jpeg,0.00019226818,0.0026804022,0.99700266,0.00012462008
data/images/CNV-1188386-468.jpeg,0.00019226818,0.0026804022,0.99700266,0.00012462008
data/images/CNV-1188386-469.jpeg,9.628342e-06,5.3426884e-05,0.9998301,0.00010678597
data/images/CNV-1188386-47.jpeg,0.00032808064,0.0037731777,0.98879844,0.0071002473
data/images/CNV-1188386-470.jpeg,9.628342e-06,5.3426884e-05,0.9998301,0.00010678597
data/images/CNV-1188386-471.jpeg,1.7273334e-05,0.00030728496,0.99944144,0.00023395094
data/images/CNV-1188386-472.jpeg,1.7273334e-05,0.00030728496,0.99944144,0.00023395094
data/images/CNV-1188386-473.jpeg,0.0005593606,0.007197798,0.9909691,0.0012736897
data/images/CNV-1188386-474.jpeg,0.0005593606,0.007197798,0.9909691,0.0012736897
data/images/CNV-1188386-147.jpeg,0.0008638911,0.0007837633,0.9972486,0.0011036856
data/images/CNV-1188386-148.jpeg,0.0008638911,0.0007837633,0.9972486,0.0011036856
data/images/CNV-1188386-149.jpeg,0.0008638911,0.0007837633,0.9972486,0.0011036856
data/images/CNV-1188386-15.jpeg,0.00061378075,0.00089981087,0.99642557,0.0020609216
data/images/CNV-1188386-298.jpeg,7.418766e-05,0.00024064601,0.99896705,0.0007181195
data/images/CNV-1188386-151.jpeg,0.00010697831,0.00012810566,0.9992448,0.00052013336
data/images/CNV-1188386-152.jpeg,0.00010697831,0.00012810566,0.9992448,0.00052013336
data/images/CNV-1188386-153.jpeg,0.00027732097,0.00027065023,0.998706,0.0007460075
data/images/CNV-1188386-154.jpeg,0.00027732097,0.00027065023,0.998706,0.0007460075
data/images/CNV-1188386-155.jpeg,0.00027732097,0.00027065023,0.998706,0.0007460075
data/images/CNV-1188386-156.jpeg,0.0003609373,0.005057081,0.99287874,0.0017032073
data/images/CNV-1188386-157.jpeg,0.0003609373,0.005057081,0.99287874,0.0017032073
data/images/CNV-1188386-158.jpeg,0.0003609373,0.005057081,0.99287874,0.0017032073
data/images/CNV-1188386-450.jpeg,1.5471143e-05,0.00032345048,0.9995702,9.094803e-05
data/images/CNV-1188386-451.jpeg,1.5471143e-05,0.00032345048,0.9995702,9.094803e-05
data/images/CNV-1188386-452.jpeg,1.5471143e-05,0.00032345048,0.9995702,9.094803e-05
data/images/CNV-1188386-125.jpeg,0.00014541122,0.00028594487,0.99621284,0.0033558642
data/images/CNV-1188386-126.jpeg,0.00014541122,0.00028594487,0.99621284,0.0033558642
data/images/CNV-1188386-127.jpeg,8.7315375e-06,6.205163e-05,0.9998417,8.7531014e-05
data/images/CNV-1188386-164.jpeg,0.00015204187,0.0005142961,0.9972445,0.002089192
data/images/CNV-1188386-165.jpeg,0.00015204187,0.0005142961,0.9972445,0.002089192
data/images/CNV-1188386-166.jpeg,2.8483011e-05,0.00021001366,0.9988172,0.00094436103
data/images/CNV-1188386-167.jpeg,2.8483011e-05,0.00021001366,0.9988172,0.00094436103
data/images/CNV-1188386-168.jpeg,5.482815e-05,0.00070378213,0.9981651,0.0010763339
data/images/CNV-1188386-169.jpeg,5.482815e-05,0.00070378213,0.9981651,0.0010763339
data/images/CNV-1188386-17.jpeg,0.00061378075,0.00089981087,0.99642557,0.0020609216
data/images/CNV-1188386-170.jpeg,3.5676167e-05,0.00025703062,0.9994967,0.0002105208
data/images/CNV-1188386-281.jpeg,3.3361675e-06,0.00038973967,0.99958843,1.8522716e-05
data/images/CNV-1188386-172.jpeg,3.5676167e-05,0.00025703062,0.9994967,0.0002105208
data/images/CNV-1188386-173.jpeg,8.0194695e-06,8.934002e-06,0.99992037,6.264327e-05
data/images/CNV-1188386-174.jpeg,8.0194695e-06,8.934002e-06,0.99992037,6.264327e-05
data/images/CNV-1188386-175.jpeg,8.0194695e-06,8.934002e-06,0.99992037,6.264327e-05
data/images/CNV-1188386-176.jpeg,3.6325666e-05,5.215504e-05,0.99959975,0.00031177208
data/images/CNV-1188386-177.jpeg,3.6325666e-05,5.215504e-05,0.99959975,0.00031177208
data/images/CNV-1188386-178.jpeg,3.6325666e-05,5.215504e-05,0.99959975,0.00031177208
data/images/CNV-1188386-179.jpeg,2.812515e-05,7.8496596e-05,0.9995302,0.0003631394
data/images/CNV-1188386-18.jpeg,0.0006993017,0.0005235725,0.99690187,0.0018753108
data/images/CNV-1188386-290.jpeg,0.0003360439,0.0048761177,0.9944254,0.0003623543
data/images/CNV-1188386-291.jpeg,3.227158e-05,0.0015453891,0.99839455,2.7755628e-05
data/images/CNV-1188386-292.jpeg,3.227158e-05,0.0015453891,0.99839455,2.7755628e-05
data/images/CNV-1188386-293.jpeg,3.227158e-05,0.0015453891,0.99839455,2.7755628e-05
data/images/CNV-1188386-184.jpeg,3.9950126e-05,0.00023254074,0.9996362,9.131611e-05
data/images/CNV-1188386-185.jpeg,2.82742e-05,0.00024085522,0.9989987,0.0007322075
data/images/CNV-1188386-186.jpeg,2.82742e-05,0.00024085522,0.9989987,0.0007322075
data/images/CNV-1188386-150.jpeg,0.00010697831,0.00012810566,0.9992448,0.00052013336
data/images/CNV-1188386-188.jpeg,5.246259e-06,0.00021168584,0.9996834,9.97238e-05
data/images/CNV-1188386-189.jpeg,5.246259e-06,0.00021168584,0.9996834,9.97238e-05
data/images/CNV-1188386-19.jpeg,0.0006993017,0.0005235725,0.99690187,0.0018753108
data/images/CNV-1188386-190.jpeg,5.246259e-06,0.00021168584,0.9996834,9.97238e-05
data/images/CNV-1188386-191.jpeg,1.705368e-05,0.002277479,0.997547,0.00015857269
data/images/CNV-1188386-192.jpeg,1.705368e-05,0.002277479,0.997547,0.00015857269
data/images/CNV-1188386-193.jpeg,1.705368e-05,0.002277479,0.997547,0.00015857269
data/images/CNV-1188386-194.jpeg,0.00010241039,0.0076330607,0.9912827,0.0009818482
data/images/CNV-1188386-159.jpeg,0.00013320688,0.00032271518,0.99661994,0.0029240833
data/images/CNV-1188386-16.jpeg,0.00061378075,0.00089981087,0.99642557,0.0020609216
data/images/CNV-1188386-160.jpeg,0.00013320688,0.00032271518,0.99661994,0.0029240833
data/images/CNV-1188386-161.jpeg,1.4269733e-05,0.0001869732,0.99971753,8.112274e-05
data/images/CNV-1188386-162.jpeg,1.4269733e-05,0.0001869732,0.99971753,8.112274e-05
data/images/CNV-1188386-163.jpeg,1.4269733e-05,0.0001869732,0.99971753,8.112274e-05
data/images/CNV-1188386-528.jpeg,1.973714e-05,0.00064631,0.9992329,0.00010116248
data/images/CNV-1188386-529.jpeg,1.3862762e-05,0.00018824007,0.9995926,0.00020526978
data/images/CNV-1188386-53.jpeg,5.563997e-05,0.0002646167,0.9994272,0.0002525561
data/images/CNV-1188386-530.jpeg,1.3862762e-05,0.00018824007,0.9995926,0.00020526978
